From,To,Day,Time,Distance,Duration
Orbassano,Rivoli,2024-09-02,09:31:00,8.6 km,16 mins
Orbassano,Rivoli,2024-09-02,09:32:00,8.6 km,16 mins
Orbassano,Rivoli,2024-09-02,09:33:00,8.6 km,16 mins
Orbassano,Rivoli,2024-09-02,09:34:00,8.6 km,16 mins
Orbassano,Rivoli,2024-09-02,09:35:00,8.6 km,16 mins
Orbassano,Rivoli,2024-09-02,09:36:00,8.6 km,16 mins
Orbassano,Rivoli,2024-09-02,09:37:00,8.6 km,16 mins
Orbassano,Rivoli,2024-09-02,09:38:00,8.6 km,16 mins
Orbassano,Rivoli,2024-09-02,09:39:00,8.6 km,16 mins
Orbassano,Rivoli,2024-09-02,09:40:00,8.6 km,16 mins
Orbassano,Rivoli,2024-09-02,09:41:00,8.6 km,16 mins
Orbassano,Rivoli,2024-09-02,09:42:00,8.6 km,16 mins
Orbassano,Rivoli,2024-09-02,09:43:00,8.6 km,16 mins
Orbassano,Rivoli,2024-09-02,09:44:00,8.6 km,16 mins
Orbassano,Torino,2024-09-02,08:00:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:01:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:02:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:03:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:04:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:05:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:06:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:07:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:08:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:09:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:10:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:11:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:12:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:13:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:14:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:15:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:16:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:17:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:18:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:19:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:20:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:21:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:22:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:23:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:24:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:25:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:26:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:27:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:28:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:29:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:30:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:31:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:32:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:33:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:34:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:35:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:36:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:37:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:38:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:39:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:40:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:41:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:42:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:43:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:44:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:45:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:46:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:47:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:48:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:49:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:50:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:51:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:52:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:53:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:54:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:55:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:56:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:57:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:58:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,08:59:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:00:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:01:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:02:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:03:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:04:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:05:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:06:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:07:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:08:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:09:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:10:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:11:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:12:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:13:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:14:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:15:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:16:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:17:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:18:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:19:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:20:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:21:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:22:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:23:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:24:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:25:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:26:00,14.8 km,33 mins
Orbassano,Torino,2024-09-02,09:27:00,14.8 km,33 mins
Torino,Grugliasco,2024-09-02,08:00:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:01:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:02:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:03:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:04:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:05:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:06:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:07:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:08:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:09:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:10:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:11:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:12:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:13:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:14:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:15:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:16:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:17:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:18:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:19:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:20:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:21:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:22:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:23:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:24:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:25:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:26:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:27:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:28:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:29:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:30:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:31:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:32:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:33:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:34:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:35:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:36:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:37:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:38:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:39:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:40:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:41:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:42:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:43:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:44:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:45:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:46:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:47:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:48:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:49:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:50:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:51:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:52:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:53:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:54:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:55:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:56:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:57:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:58:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,08:59:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:00:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:01:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:02:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:03:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:04:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:05:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:06:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:07:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:08:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:09:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:10:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:11:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:12:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:13:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:14:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:15:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:16:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:17:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:18:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:19:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:20:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:21:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:22:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:23:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:24:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:25:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:26:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:27:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:28:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:29:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:30:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:31:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:32:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:33:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:34:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:35:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:36:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:37:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:38:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:39:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:40:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:41:00,6.3 km,18 mins
Torino,Grugliasco,2024-09-02,09:42:00,6.3 km,18 mins
Torino,Venaria,2024-09-02,08:00:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:01:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:02:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:03:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:04:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:05:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:06:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:07:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:08:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:09:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:10:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:11:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:12:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:13:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:14:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:15:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:16:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:17:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:18:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:19:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:20:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:21:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:22:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:23:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:24:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:25:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:26:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:27:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:28:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:29:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:30:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:31:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:32:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:33:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:34:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:35:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:36:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:37:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:38:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:39:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:40:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:41:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:42:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:43:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:44:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:45:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:46:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:47:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:48:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:49:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:50:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:51:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:52:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:53:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:54:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:55:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:56:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:57:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:58:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,08:59:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:00:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:01:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:02:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:03:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:04:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:05:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:06:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:07:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:08:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:09:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:10:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:11:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:12:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:13:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:14:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:15:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:16:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:17:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:18:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:19:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:20:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:21:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:22:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:23:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:24:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:25:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:26:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:27:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:28:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:29:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:30:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:31:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:32:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:33:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:34:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:35:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:36:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:37:00,12.4 km,22 mins
Torino,Venaria,2024-09-02,09:38:00,12.4 km,22 mins
Torino,Settimo,2024-09-02,08:00:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:01:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:02:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:03:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:04:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:05:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:06:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:07:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:08:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:09:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:10:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:11:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:12:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:13:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:14:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:15:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:16:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:17:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:18:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:19:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:20:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:21:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:22:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:23:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:24:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:25:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:26:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:27:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:28:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:29:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:30:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:31:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:32:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:33:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:34:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:35:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:36:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:37:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:38:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:39:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:40:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:41:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:42:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:43:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:44:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:45:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:46:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:47:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:48:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:49:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:50:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:51:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:52:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:53:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:54:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:55:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:56:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:57:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:58:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,08:59:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:00:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:01:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:02:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:03:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:04:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:05:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:06:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:07:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:08:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:09:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:10:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:11:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:12:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:13:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:14:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:15:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:16:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:17:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:18:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:19:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:20:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:21:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:22:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:23:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:24:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:25:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:26:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:27:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:28:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:29:00,16.4 km,30 mins
Torino,Settimo,2024-09-02,09:30:00,16.4 km,30 mins
Torino,Chieri,2024-09-02,08:00:00,18.9 km,41 mins
Torino,Chieri,2024-09-02,08:01:00,18.9 km,41 mins
Torino,Chieri,2024-09-02,08:02:00,18.9 km,41 mins
Torino,Chieri,2024-09-02,08:03:00,18.9 km,41 mins
Torino,Chieri,2024-09-02,08:04:00,18.9 km,41 mins
Torino,Chieri,2024-09-02,08:05:00,18.9 km,41 mins
Torino,Chieri,2024-09-02,08:06:00,18.9 km,41 mins
Torino,Chieri,2024-09-02,08:07:00,18.9 km,41 mins
Torino,Chieri,2024-09-02,08:08:00,18.9 km,41 mins
Torino,Chieri,2024-09-02,08:09:00,18.9 km,41 mins
Torino,Chieri,2024-09-02,08:10:00,18.9 km,41 mins
Torino,Chieri,2024-09-02,08:11:00,18.9 km,41 mins
Torino,Chieri,2024-09-02,08:12:00,18.9 km,41 mins
Torino,Chieri,2024-09-02,08:13:00,18.9 km,41 mins
Torino,Chieri,2024-09-02,08:14:00,18.9 km,41 mins
Torino,Chieri,2024-09-02,08:15:00,18.9 km,41 mins
Torino,Chieri,2024-09-02,08:16:00,18.9 km,41 mins
Torino,Chieri,2024-09-02,08:17:00,18.9 km,41 mins
